ID_NODO_ORIGEN;ID_NODO_DESTINO;COORDENADA_X_x;COORDENADA_Y_x;COORDENADA_X_y;COORDENADA_Y_y
10522;4059;2983;29.0;42.0;27.0;42.0
10523;4059;2558;29.0;42.0;31.0;42.0
10524;4059;3486;29.0;42.0;30.0;42.0
10525;4059;4059;29.0;42.0;29.0;42.0
10526;4059;4376;29.0;42.0;29.0;44.0
10527;4060;3451;48.0;82.0;50.0;82.0
10528;4060;2485;48.0;82.0;52.0;82.0
10529;4060;2885;48.0;82.0;48.0;84.0
10530;4060;2896;48.0;82.0;45.0;82.0
10531;4061;3340;51.0;79.0;50.0;79.0
10532;4061;2677;51.0;79.0;51.0;74.0
10533;4061;4061;51.0;79.0;51.0;79.0
10534;4062;3636;35.0;96.0;35.0;95.0
10535;4062;3630;35.0;96.0;34.0;97.0
10536;4062;3632;35.0;96.0;31.0;96.0
10537;4062;3944;35.0;96.0;39.0;96.0
10538;4063;3009;57.0;45.0;53.0;45.0
10539;4063;2729;57.0;45.0;56.0;45.0
10540;4063;4063;57.0;45.0;57.0;45.0
10541;4063;4254;57.0;45.0;58.0;45.0
10542;4064;3815;126.0;52.0;133.0;52.0
10543;4064;4064;126.0;52.0;126.0;52.0
10544;4065;3410;153.0;-8.0;152.0;-8.0
10545;4065;4065;153.0;-8.0;153.0;-8.0
10546;4066;3726;24.0;50.0;24.0;52.0
10547;4066;4072;24.0;50.0;31.0;50.0
10548;4066;3099;24.0;50.0;24.0;53.0
10549;4066;4066;24.0;50.0;24.0;50.0
10550;4067;3315;33.0;14.0;33.0;20.0
10551;4067;3780;33.0;14.0;34.0;14.0
10552;4067;3945;33.0;14.0;29.0;14.0
10553;4067;4067;33.0;14.0;33.0;14.0
10554;4068;551;36.0;46.0;36.0;42.0
10555;4068;2337;36.0;46.0;36.0;49.0
10556;4068;3886;36.0;46.0;36.0;44.0
10557;4068;4068;36.0;46.0;36.0;46.0
10558;4069;2858;-21.0;114.0;-21.0;115.0
10559;4069;2769;-21.0;114.0;-21.0;117.0
10560;4069;3516;-21.0;114.0;-21.0;116.0
10561;4069;3698;-21.0;114.0;-21.0;112.0
10562;4070;3038;13.0;85.0;13.0;83.0
10563;4070;4311;13.0;85.0;15.0;85.0
10564;4070;3827;13.0;85.0;13.0;82.0
10565;4070;3876;13.0;85.0;13.0;89.0
10566;4071;2974;103.0;57.0;102.0;57.0
10567;4071;2578;103.0;57.0;103.0;53.0
10568;4071;3838;103.0;57.0;104.0;56.0
10569;4071;4032;103.0;57.0;99.0;57.0
10570;4072;4066;31.0;50.0;24.0;50.0
10571;4072;4148;31.0;50.0;31.0;51.0
10572;4072;4277;31.0;50.0;31.0;55.0
10573;4072;4072;31.0;50.0;31.0;50.0
10574;4072;4381;31.0;50.0;32.0;49.0
10575;4073;2758;33.0;3.0;33.0;1.0
10576;4073;4073;33.0;3.0;33.0;3.0
10577;4074;3575;4.0;58.0;7.0;58.0
10578;4074;2898;4.0;58.0;8.0;58.0
10579;4074;3453;4.0;58.0;4.0;56.0
10580;4074;3752;4.0;58.0;5.0;58.0
10581;4075;3807;112.0;-18.0;117.0;-18.0
10582;4075;2958;112.0;-18.0;111.0;-19.0
10583;4075;4075;112.0;-18.0;112.0;-18.0
10584;4076;813;35.0;39.0;30.0;39.0
10585;4076;2579;35.0;39.0;36.0;38.0
10586;4076;2589;35.0;39.0;32.0;39.0
10587;4076;3469;35.0;39.0;36.0;40.0
10588;4077;3209;11.0;45.0;7.0;45.0
10589;4077;2126;11.0;45.0;12.0;45.0
10590;4077;3897;11.0;45.0;11.0;42.0
10591;4077;4077;11.0;45.0;11.0;45.0
10592;4077;4119;11.0;45.0;14.0;45.0
10593;4078;2914;30.0;71.0;35.0;71.0
10594;4078;4207;30.0;71.0;24.0;71.0
10595;4078;3287;30.0;71.0;31.0;70.0
10596;4078;4078;30.0;71.0;30.0;71.0
10597;4079;2785;14.0;21.0;20.0;21.0
10598;4079;3837;14.0;21.0;17.0;21.0
10599;4079;3914;14.0;21.0;14.0;18.0
10600;4079;4079;14.0;21.0;14.0;21.0
10601;4080;3732;27.0;35.0;27.0;33.0
10602;4080;2969;27.0;35.0;33.0;35.0
10603;4080;2779;27.0;35.0;28.0;36.0
10604;4080;3240;27.0;35.0;30.0;35.0
10605;4081;2733;109.0;71.0;109.0;68.0
10606;4081;3357;109.0;71.0;109.0;73.0
10607;4081;4081;109.0;71.0;109.0;71.0
10608;4082;2755;74.0;35.0;74.0;39.0
10609;4082;4046;74.0;35.0;74.0;37.0
10610;4082;4435;74.0;35.0;74.0;29.0
10611;4082;4517;74.0;35.0;68.0;35.0
10612;4083;3207;36.0;91.0;36.0;95.0
10613;4083;2300;36.0;91.0;36.0;94.0
10614;4083;2414;36.0;91.0;37.0;90.0
10615;4083;2931;36.0;91.0;35.0;91.0
10616;4084;3564;73.0;43.0;73.0;48.0
10617;4084;249;73.0;43.0;72.0;43.0
10618;4084;3741;73.0;43.0;73.0;50.0
10619;4084;2899;73.0;43.0;73.0;42.0
10620;4085;3296;60.0;29.0;60.0;36.0
10621;4085;4165;60.0;29.0;66.0;29.0
10622;4085;2547;60.0;29.0;61.0;30.0
10623;4085;3476;60.0;29.0;64.0;29.0
10624;4086;3171;51.0;35.0;58.0;35.0
10625;4086;4136;51.0;35.0;46.0;35.0
10626;4086;2724;51.0;35.0;51.0;34.0
10627;4086;3502;51.0;35.0;52.0;35.0
10628;4087;2196;88.0;57.0;88.0;60.0
10629;4087;3200;88.0;57.0;88.0;61.0
10630;4087;3581;88.0;57.0;84.0;57.0
10631;4087;4087;88.0;57.0;88.0;57.0
10632;4088;3527;18.0;75.0;18.0;82.0
10633;4088;2496;18.0;75.0;18.0;71.0
10634;4088;3203;18.0;75.0;18.0;76.0
10635;4088;3568;18.0;75.0;18.0;74.0
10636;4089;3924;91.0;31.0;91.0;35.0
10637;4089;4053;91.0;31.0;93.0;31.0
10638;4089;4089;91.0;31.0;91.0;31.0
10639;4090;2539;34.0;29.0;39.0;29.0
10640;4090;2548;34.0;29.0;34.0;33.0
10641;4090;2739;34.0;29.0;33.0;28.0
10642;4090;3001;34.0;29.0;32.0;29.0
10643;4091;3481;67.0;64.0;73.0;64.0
10644;4091;2335;67.0;64.0;70.0;64.0
10645;4091;2644;67.0;64.0;65.0;64.0
10646;4091;3159;67.0;64.0;63.0;64.0
10647;4092;2767;61.0;88.0;61.0;90.0
10648;4092;2927;61.0;88.0;61.0;87.0
10649;4092;3222;61.0;88.0;62.0;89.0
10650;4092;4092;61.0;88.0;61.0;88.0
10651;4093;2959;102.0;62.0;102.0;68.0
10652;4093;2170;102.0;62.0;104.0;62.0
10653;4093;2681;102.0;62.0;105.0;62.0
10654;4093;4093;102.0;62.0;102.0;62.0
10655;4093;4427;102.0;62.0;102.0;60.0
10656;4094;2739;33.0;21.0;33.0;28.0
10657;4094;2458;33.0;21.0;34.0;22.0
10658;4094;2738;33.0;21.0;33.0;23.0
10659;4094;3629;33.0;21.0;31.0;21.0
10660;4095;2823;45.0;91.0;45.0;90.0
10661;4095;4515;45.0;91.0;46.0;91.0
10662;4095;4095;45.0;91.0;45.0;91.0
10663;4096;3492;12.0;-25.0;13.0;-25.0
10664;4096;3574;12.0;-25.0;13.0;-26.0
10665;4096;4096;12.0;-25.0;12.0;-25.0
10666;4096;4288;12.0;-25.0;12.0;-26.0
10667;4097;2183;13.0;31.0;17.0;31.0
10668;4097;2706;13.0;31.0;14.0;31.0
10669;4097;3345;13.0;31.0;13.0;27.0
10670;4097;3528;13.0;31.0;14.0;30.0
10671;4098;2475;65.0;18.0;59.0;18.0
10672;4098;4194;65.0;18.0;70.0;18.0
10673;4098;2383;65.0;18.0;65.0;17.0
10674;4098;4098;65.0;18.0;65.0;18.0
10675;4098;4321;65.0;18.0;65.0;14.0
10676;4099;3808;37.0;87.0;44.0;87.0
10677;4099;2298;37.0;87.0;37.0;84.0
10678;4099;2414;37.0;87.0;37.0;90.0
10679;4099;3360;37.0;87.0;36.0;87.0
10680;4100;3695;54.0;84.0;51.0;84.0
10681;4100;2518;54.0;84.0;54.0;80.0
10682;4100;4100;54.0;84.0;54.0;84.0
10683;4100;4222;54.0;84.0;54.0;85.0
10684;4101;2972;103.0;95.0;103.0;93.0
10685;4101;4101;103.0;95.0;103.0;95.0
10686;4102;3711;41.0;27.0;41.0;29.0
10687;4102;2707;41.0;27.0;42.0;28.0
10688;4102;4102;41.0;27.0;41.0;27.0
10689;4102;4255;41.0;27.0;41.0;26.0
10690;4102;4463;41.0;27.0;40.0;28.0
10691;4102;4509;41.0;27.0;40.0;26.0
10692;4103;3593;42.0;12.0;42.0;17.0
10693;4103;2815;42.0;12.0;38.0;12.0
10694;4103;3414;42.0;12.0;42.0;13.0
10695;4103;3769;42.0;12.0;42.0;11.0
10696;4104;2915;46.0;25.0;46.0;23.0
10697;4104;3119;46.0;25.0;48.0;25.0
10698;4104;4104;46.0;25.0;46.0;25.0
10699;4104;4404;46.0;25.0;42.0;25.0
10700;4105;2174;45.0;48.0;40.0;48.0
10701;4105;2461;45.0;48.0;41.0;48.0
10702;4105;2886;45.0;48.0;45.0;52.0
10703;4105;3813;45.0;48.0;46.0;48.0
10704;4106;3518;45.0;77.0;45.0;83.0
10705;4106;4106;45.0;77.0;45.0;77.0
10706;4107;4052;7.0;50.0;1.0;50.0
10707;4107;2362;7.0;50.0;6.0;50.0
10708;4107;2390;7.0;50.0;4.0;50.0
10709;4107;2813;7.0;50.0;3.0;50.0
10710;4108;3983;88.0;62.0;88.0;67.0
10711;4108;3200;88.0;62.0;88.0;61.0
10712;4108;4008;88.0;62.0;91.0;62.0
10713;4108;4108;88.0;62.0;88.0;62.0
10714;4109;3566;90.0;16.0;90.0;9.0
10715;4109;1378;90.0;16.0;90.0;13.0
10716;4109;2849;90.0;16.0;90.0;15.0
10717;4109;4109;90.0;16.0;90.0;16.0
10718;4110;3101;60.0;14.0;61.0;14.0
10719;4110;3867;60.0;14.0;59.0;13.0
10720;4110;4110;60.0;14.0;60.0;14.0
10721;4111;4056;39.0;41.0;39.0;42.0
10722;4111;2613;39.0;41.0;40.0;41.0
10723;4111;4006;39.0;41.0;39.0;37.0
10724;4111;4111;39.0;41.0;39.0;41.0
10725;4112;4029;23.0;66.0;27.0;66.0
10726;4112;2306;23.0;66.0;23.0;68.0
10727;4112;4112;23.0;66.0;23.0;66.0
10728;4112;4256;23.0;66.0;21.0;66.0
10729;4112;4428;23.0;66.0;23.0;69.0
10730;4113;2953;-4.0;73.0;0.0;73.0
10731;4113;2708;-4.0;73.0;-1.0;73.0
10732;4113;4113;-4.0;73.0;-4.0;73.0
10733;4114;3842;45.0;41.0;45.0;43.0
10734;4114;2642;45.0;41.0;48.0;41.0
10735;4114;2878;45.0;41.0;44.0;40.0
10736;4114;3045;45.0;41.0;44.0;42.0
10737;4115;2700;78.0;22.0;78.0;29.0
10738;4115;2166;78.0;22.0;77.0;21.0
10739;4115;2629;78.0;22.0;78.0;24.0
10740;4115;2710;78.0;22.0;78.0;25.0
10741;4116;139;48.0;65.0;49.0;65.0
10742;4116;2350;48.0;65.0;45.0;65.0
10743;4116;3156;48.0;65.0;48.0;63.0
10744;4116;3618;48.0;65.0;47.0;66.0
10745;4117;2670;48.0;62.0;41.0;62.0
10746;4117;393;48.0;62.0;47.0;62.0
10747;4117;3005;48.0;62.0;49.0;63.0
10748;4117;3156;48.0;62.0;48.0;63.0
10749;4118;3028;105.0;107.0;107.0;107.0
10750;4118;4337;105.0;107.0;101.0;107.0
10751;4118;4118;105.0;107.0;105.0;107.0
10752;4119;3209;14.0;45.0;7.0;45.0
10753;4119;3833;14.0;45.0;14.0;44.0
10754;4119;4077;14.0;45.0;11.0;45.0
10755;4119;4119;14.0;45.0;14.0;45.0
10756;4120;3167;56.0;33.0;58.0;33.0
10757;4120;4120;56.0;33.0;56.0;33.0
10758;4120;4438;56.0;33.0;55.0;33.0
10759;4121;3673;80.0;57.0;80.0;54.0
10760;4121;4242;80.0;57.0;77.0;57.0
10761;4121;2231;80.0;57.0;80.0;58.0
10762;4121;2936;80.0;57.0;80.0;53.0
10763;4122;2640;47.0;32.0;47.0;35.0
10764;4122;3457;47.0;32.0;48.0;33.0
10765;4122;3460;47.0;32.0;47.0;28.0
10766;4122;4051;47.0;32.0;47.0;33.0
10767;4123;3019;42.0;35.0;49.0;35.0
10768;4123;2640;42.0;35.0;47.0;35.0
10769;4123;2280;42.0;35.0;41.0;34.0
10770;4123;2863;42.0;35.0;45.0;35.0
10771;4124;3218;95.0;33.0;95.0;35.0
10772;4124;4272;95.0;33.0;100.0;33.0
10773;4124;3255;95.0;33.0;95.0;32.0
10774;4124;4124;95.0;33.0;95.0;33.0
10775;4124;4206;95.0;33.0;96.0;32.0
10776;4124;4377;95.0;33.0;96.0;33.0
10777;4125;2920;69.0;58.0;69.0;65.0
10778;4125;4236;69.0;58.0;65.0;58.0
10779;4125;2725;69.0;58.0;69.0;54.0
10780;4125;2835;69.0;58.0;69.0;62.0
10781;4126;184;37.0;55.0;37.0;56.0
10782;4126;2852;37.0;55.0;37.0;54.0
10783;4126;4126;37.0;55.0;37.0;55.0
10784;4126;4482;37.0;55.0;38.0;55.0
10785;4127;3904;34.0;94.0;35.0;94.0
10786;4127;2300;34.0;94.0;36.0;94.0
10787;4127;2806;34.0;94.0;34.0;98.0
10788;4127;3630;34.0;94.0;34.0;97.0
10789;4128;3462;37.0;11.0;37.0;4.0
10790;4128;2815;37.0;11.0;38.0;12.0
10791;4128;4128;37.0;11.0;37.0;11.0
10792;4129;3149;-16.0;113.0;-18.0;113.0
10793;4129;4129;-16.0;113.0;-16.0;113.0
10794;4129;4526;-16.0;113.0;-16.0;117.0
10795;4130;3408;76.0;55.0;76.0;58.0
10796;4130;2697;76.0;55.0;74.0;55.0
10797;4130;3294;76.0;55.0;76.0;56.0
10798;4130;3624;76.0;55.0;76.0;54.0
10799;4131;3964;-1.0;27.0;6.0;27.0
10800;4131;4441;-1.0;27.0;0.0;27.0
10801;4131;2471;-1.0;27.0;-1.0;30.0
10802;4131;4131;-1.0;27.0;-1.0;27.0
10803;4131;4280;-1.0;27.0;-1.0;28.0
10804;4132;2938;70.0;15.0;77.0;15.0
10805;4132;3037;70.0;15.0;73.0;15.0
10806;4132;3170;70.0;15.0;67.0;15.0
10807;4132;3554;70.0;15.0;70.0;16.0
10808;4133;2180;68.0;48.0;64.0;48.0
10809;4133;3949;68.0;48.0;75.0;48.0
10810;4133;4232;68.0;48.0;70.0;48.0
10811;4133;2455;68.0;48.0;72.0;48.0
10812;4134;2277;76.0;45.0;81.0;45.0
10813;4134;2929;76.0;45.0;77.0;46.0
10814;4134;3542;76.0;45.0;75.0;46.0
10815;4134;3681;76.0;45.0;76.0;42.0
10816;4135;2713;29.0;9.0;36.0;9.0
10817;4135;4135;29.0;9.0;29.0;9.0
10818;4136;4086;46.0;35.0;51.0;35.0
10819;4136;2546;46.0;35.0;46.0;34.0
10820;4136;2863;46.0;35.0;45.0;35.0
10821;4136;4136;46.0;35.0;46.0;35.0
10822;4137;2985;27.0;28.0;23.0;28.0
10823;4137;4137;27.0;28.0;27.0;28.0
10824;4138;3291;49.0;85.0;52.0;85.0
10825;4138;2312;49.0;85.0;45.0;85.0
10826;4138;2885;49.0;85.0;48.0;84.0
10827;4138;4138;49.0;85.0;49.0;85.0
10828;4139;2349;30.0;17.0;23.0;17.0
10829;4139;3582;30.0;17.0;31.0;17.0
10830;4139;3665;30.0;17.0;29.0;18.0
10831;4139;3764;30.0;17.0;30.0;20.0
10832;4140;3818;69.0;24.0;69.0;18.0
10833;4140;2820;69.0;24.0;67.0;24.0
10834;4140;3600;69.0;24.0;69.0;21.0
10835;4140;3759;69.0;24.0;69.0;27.0
10836;4141;3419;20.0;59.0;25.0;59.0
10837;4141;2711;20.0;59.0;21.0;60.0
10838;4141;2814;20.0;59.0;21.0;59.0
10839;4141;4141;20.0;59.0;20.0;59.0
10840;4142;2453;28.0;53.0;25.0;53.0
10841;4142;2380;28.0;53.0;29.0;53.0
10842;4142;3099;28.0;53.0;24.0;53.0
10843;4142;4142;28.0;53.0;28.0;53.0
10844;4143;3374;-4.0;33.0;-4.0;32.0
10845;4143;4143;-4.0;33.0;-4.0;33.0
10846;4144;3989;123.0;-25.0;121.0;-25.0
10847;4144;4470;123.0;-25.0;129.0;-25.0
10848;4144;4144;123.0;-25.0;123.0;-25.0
10849;4145;2441;83.0;33.0;83.0;26.0
10850;4145;4233;83.0;33.0;83.0;37.0
10851;4145;2255;83.0;33.0;84.0;34.0
10852;4145;3526;83.0;33.0;87.0;33.0
10853;4146;3483;132.0;12.0;132.0;6.0
10854;4146;3137;132.0;12.0;131.0;13.0
10855;4146;4146;132.0;12.0;132.0;12.0
10856;4147;2903;80.0;7.0;80.0;4.0
10857;4147;4349;80.0;7.0;80.0;13.0
10858;4147;4147;80.0;7.0;80.0;7.0
10859;4148;4072;31.0;51.0;31.0;50.0
10860;4148;3676;31.0;51.0;34.0;51.0
10861;4148;4148;31.0;51.0;31.0;51.0
10862;4148;4246;31.0;51.0;30.0;52.0
10863;4148;4277;31.0;51.0;31.0;55.0
10864;4149;2891;105.0;52.0;102.0;52.0
10865;4149;3828;105.0;52.0;105.0;48.0
10866;4149;3889;105.0;52.0;105.0;51.0
10867;4149;4149;105.0;52.0;105.0;52.0
10868;4150;3758;45.0;18.0;45.0;17.0
10869;4150;4208;45.0;18.0;43.0;18.0
10870;4150;22;45.0;18.0;47.0;18.0
10871;4150;3162;45.0;18.0;45.0;14.0
10872;4151;3616;19.0;87.0;19.0;89.0
10873;4151;4151;19.0;87.0;19.0;87.0
10874;4152;2339;9.0;51.0;9.0;52.0
10875;4152;4363;9.0;51.0;9.0;46.0
10876;4152;3529;9.0;51.0;9.0;58.0
10877;4152;2270;9.0;51.0;9.0;53.0
10878;4153;3130;24.0;73.0;18.0;73.0
10879;4153;2279;24.0;73.0;24.0;77.0
10880;4153;3136;24.0;73.0;27.0;73.0
10881;4153;3152;24.0;73.0;20.0;73.0
10882;4154;3711;41.0;32.0;41.0;29.0
10883;4154;2280;41.0;32.0;41.0;34.0
10884;4154;3488;41.0;32.0;40.0;31.0
10885;4154;4154;41.0;32.0;41.0;32.0
10886;4155;1549;120.0;31.0;123.0;31.0
10887;4155;4171;120.0;31.0;119.0;31.0
10888;4155;3943;120.0;31.0;120.0;32.0
10889;4155;4353;120.0;31.0;120.0;36.0
10890;4156;3123;63.0;56.0;63.0;51.0
10891;4156;2194;63.0;56.0;64.0;57.0
10892;4156;3081;63.0;56.0;63.0;60.0
10893;4156;3253;63.0;56.0;62.0;57.0
10894;4157;3551;41.0;39.0;44.0;39.0
10895;4157;4157;41.0;39.0;41.0;39.0
10896;4158;3192;32.0;30.0;32.0;33.0
10897;4158;2968;32.0;30.0;36.0;30.0
10898;4158;3001;32.0;30.0;32.0;29.0
10899;4158;3023;32.0;30.0;35.0;30.0
10900;4159;3316;35.0;103.0;35.0;98.0
10901;4159;4159;35.0;103.0;35.0;103.0
10902;4160;3614;48.0;3.0;48.0;-2.0
10903;4160;4160;48.0;3.0;48.0;3.0
10904;4160;4260;48.0;3.0;48.0;2.0
10905;4161;2993;145.0;-6.0;145.0;-13.0
10906;4161;2608;145.0;-6.0;145.0;-8.0
10907;4161;3032;145.0;-6.0;145.0;-10.0
10908;4161;4161;145.0;-6.0;145.0;-6.0
10909;4162;2422;41.0;101.0;41.0;96.0
10910;4162;3421;41.0;101.0;37.0;101.0
10911;4162;4162;41.0;101.0;41.0;101.0
10912;4162;4439;41.0;101.0;41.0;100.0
10913;4163;3633;130.0;31.0;130.0;33.0
10914;4163;4163;130.0;31.0;130.0;31.0
10915;4164;3409;48.0;31.0;48.0;26.0
10916;4164;3457;48.0;31.0;48.0;33.0
10917;4164;4164;48.0;31.0;48.0;31.0
10918;4165;4085;66.0;29.0;60.0;29.0
10919;4165;2527;66.0;29.0;67.0;30.0
10920;4165;3129;66.0;29.0;70.0;29.0
10921;4165;3476;66.0;29.0;64.0;29.0
10922;4166;2656;44.0;80.0;38.0;80.0
10923;4166;4219;44.0;80.0;44.0;74.0
10924;4166;4166;44.0;80.0;44.0;80.0
10925;4167;3707;120.0;-10.0;125.0;-10.0
10926;4167;2557;120.0;-10.0;120.0;-13.0
10927;4167;3849;120.0;-10.0;118.0;-10.0
10928;4167;3916;120.0;-10.0;124.0;-10.0
10929;4168;3274;42.0;64.0;42.0;69.0
10930;4168;2574;42.0;64.0;42.0;61.0
10931;4168;2627;42.0;64.0;46.0;64.0
10932;4168;3995;42.0;64.0;42.0;68.0
10933;4169;3218;95.0;42.0;95.0;35.0
10934;4169;58;95.0;42.0;96.0;42.0
10935;4169;4169;95.0;42.0;95.0;42.0
10936;4170;4011;120.0;83.0;115.0;83.0
10937;4170;4170;120.0;83.0;120.0;83.0
10938;4171;4155;119.0;31.0;120.0;31.0
10939;4171;2534;119.0;31.0;119.0;29.0
10940;4171;3885;119.0;31.0;119.0;35.0
10941;4171;3943;119.0;31.0;120.0;32.0
10942;4172;2755;68.0;39.0;74.0;39.0
10943;4172;3845;68.0;39.0;64.0;39.0
10944;4172;2503;68.0;39.0;66.0;39.0
10945;4172;3407;68.0;39.0;68.0;42.0
10946;4173;2241;84.0;20.0;86.0;20.0
10947;4173;3224;84.0;20.0;83.0;19.0
10948;4173;3446;84.0;20.0;83.0;20.0
10949;4173;4023;84.0;20.0;84.0;24.0
10950;4174;3579;81.0;21.0;81.0;24.0
10951;4174;2166;81.0;21.0;77.0;21.0
10952;4174;3435;81.0;21.0;81.0;19.0
10953;4174;3585;81.0;21.0;79.0;21.0
10954;4175;2774;35.0;33.0;35.0;34.0
10955;4175;2285;35.0;33.0;36.0;32.0
10956;4175;2319;35.0;33.0;39.0;33.0
10957;4175;2548;35.0;33.0;34.0;33.0
10958;4176;3116;67.0;58.0;67.0;56.0
10959;4176;3545;67.0;58.0;70.0;58.0
10960;4176;4176;67.0;58.0;67.0;58.0
10961;4177;3696;94.0;73.0;99.0;73.0
10962;4177;2783;94.0;73.0;93.0;72.0
10963;4177;4177;94.0;73.0;94.0;73.0
10964;4178;2380;29.0;59.0;29.0;53.0
10965;4178;4178;29.0;59.0;29.0;59.0
10966;4179;3219;21.0;48.0;16.0;48.0
10967;4179;4179;21.0;48.0;21.0;48.0
10968;4179;4335;21.0;48.0;19.0;48.0
10969;4180;2824;73.0;-13.0;73.0;-8.0
10970;4180;3565;73.0;-13.0;73.0;-15.0
10971;4180;4180;73.0;-13.0;73.0;-13.0
10972;4180;4419;73.0;-13.0;73.0;-11.0
10973;4181;3636;41.0;95.0;35.0;95.0
10974;4181;2385;41.0;95.0;41.0;94.0
10975;4181;2422;41.0;95.0;41.0;96.0
10976;4181;4181;41.0;95.0;41.0;95.0
10977;4181;4468;41.0;95.0;40.0;96.0
10978;4182;3264;86.0;76.0;86.0;80.0
10979;4182;3120;86.0;76.0;87.0;75.0
10980;4182;3788;86.0;76.0;87.0;77.0
10981;4182;4182;86.0;76.0;86.0;76.0
10982;4183;3328;44.0;71.0;40.0;71.0
10983;4183;2376;44.0;71.0;44.0;70.0
10984;4183;3124;44.0;71.0;45.0;72.0
10985;4183;4183;44.0;71.0;44.0;71.0
10986;4183;4219;44.0;71.0;44.0;74.0
10987;4184;3856;40.0;83.0;46.0;83.0
10988;4184;4184;40.0;83.0;40.0;83.0
10989;4185;2361;42.0;59.0;42.0;60.0
10990;4185;2574;42.0;59.0;42.0;61.0
10991;4185;2615;42.0;59.0;42.0;58.0
10992;4185;4185;42.0;59.0;42.0;59.0
10993;4186;3285;53.0;41.0;53.0;43.0
10994;4186;3355;53.0;41.0;54.0;41.0
10995;4186;4186;53.0;41.0;53.0;41.0
10996;4186;4493;53.0;41.0;53.0;40.0
10997;4187;3283;25.0;54.0;23.0;54.0
10998;4187;672;25.0;54.0;25.0;57.0
10999;4187;3099;25.0;54.0;24.0;53.0
11000;4187;3470;25.0;54.0;26.0;54.0
11001;4188;3795;40.0;27.0;40.0;25.0
11002;4188;4509;40.0;27.0;40.0;26.0
11003;4188;2427;40.0;27.0;39.0;26.0
11004;4188;3427;40.0;27.0;40.0;23.0
11005;4189;3113;106.0;83.0;106.0;80.0
11006;4189;3756;106.0;83.0;109.0;83.0
11007;4189;4189;106.0;83.0;106.0;83.0
11008;4190;2449;69.0;47.0;69.0;44.0
11009;4190;2734;69.0;47.0;70.0;47.0
11010;4190;3418;69.0;47.0;68.0;47.0
11011;4190;4190;69.0;47.0;69.0;47.0
11012;4191;3710;31.0;92.0;37.0;92.0
11013;4191;3495;31.0;92.0;32.0;93.0
11014;4191;3632;31.0;92.0;31.0;96.0
11015;4191;4191;31.0;92.0;31.0;92.0
11016;4192;2190;31.0;29.0;31.0;36.0
11017;4192;2811;31.0;29.0;31.0;33.0
11018;4192;3001;31.0;29.0;32.0;29.0
11019;4192;3514;31.0;29.0;31.0;32.0
11020;4193;191;68.0;24.0;68.0;23.0
11021;4193;2059;68.0;24.0;68.0;28.0
11022;4193;2820;68.0;24.0;67.0;24.0
11023;4193;4193;68.0;24.0;68.0;24.0
11024;4193;4519;68.0;24.0;67.0;25.0
11025;4194;4098;70.0;18.0;65.0;18.0
11026;4194;2500;70.0;18.0;71.0;18.0
11027;4194;3554;70.0;18.0;70.0;16.0
11028;4194;4194;70.0;18.0;70.0;18.0
11029;4195;3660;6.0;58.0;13.0;58.0
11030;4195;2487;6.0;58.0;6.0;54.0
11031;4195;2898;6.0;58.0;8.0;58.0
11032;4195;3752;6.0;58.0;5.0;58.0
11033;4196;2909;75.0;28.0;76.0;28.0
11034;4196;2327;75.0;28.0;77.0;28.0
11035;4196;3493;75.0;28.0;75.0;29.0
11036;4196;4196;75.0;28.0;75.0;28.0
11037;4196;4435;75.0;28.0;74.0;29.0
11038;4197;3327;85.0;25.0;85.0;32.0
11039;4197;3377;85.0;25.0;87.0;25.0
11040;4197;4023;85.0;25.0;84.0;24.0
11041;4197;4197;85.0;25.0;85.0;25.0
11042;4198;2722;17.0;77.0;13.0;77.0
11043;4198;4496;17.0;77.0;17.0;78.0
11044;4198;2688;17.0;77.0;15.0;77.0
11045;4198;3203;17.0;77.0;18.0;76.0
11046;4199;2632;46.0;63.0;46.0;60.0
11047;4199;4324;46.0;63.0;45.0;63.0
11048;4199;393;46.0;63.0;47.0;62.0
11049;4199;2627;46.0;63.0;46.0;64.0
11050;4200;3758;45.0;16.0;45.0;17.0
11051;4200;3338;45.0;16.0;51.0;16.0
11052;4200;3162;45.0;16.0;45.0;14.0
11053;4200;3214;45.0;16.0;45.0;19.0
11054;4201;2864;73.0;53.0;73.0;47.0
11055;4201;2911;73.0;53.0;72.0;54.0
11056;4201;3323;73.0;53.0;72.0;53.0
11057;4201;3741;73.0;53.0;73.0;50.0
11058;4202;2513;138.0;-2.0;138.0;1.0
11059;4202;4202;138.0;-2.0;138.0;-2.0
11060;4203;3776;137.0;1.0;139.0;1.0
11061;4203;4399;137.0;1.0;137.0;0.0
11062;4203;3721;137.0;1.0;141.0;1.0
11063;4203;4203;137.0;1.0;137.0;1.0
11064;4204;4017;9.0;32.0;16.0;32.0
11065;4204;4204;9.0;32.0;9.0;32.0
11066;4205;3807;117.0;-15.0;117.0;-18.0
11067;4205;2995;117.0;-15.0;118.0;-16.0
11068;4205;4205;117.0;-15.0;117.0;-15.0
11069;4205;4352;117.0;-15.0;117.0;-19.0
11070;4205;4385;117.0;-15.0;117.0;-16.0
11071;4205;4483;117.0;-15.0;117.0;-13.0
11072;4206;3737;96.0;32.0;96.0;25.0
11073;4206;3255;96.0;32.0;95.0;32.0
11074;4206;3977;96.0;32.0;96.0;36.0
